date;LY;REG1_Semaine;REG2_Semaine;REG2_Samedi;REG3_Lundi;REG3_Semaine;REG3_Samedi;REG5_Lundi;REG5_Mardi;REG5_Mercredi;REG5_Jeudi;REG5_Vendredi;REG6_Lundi;REG6_Mardi;REG6_Mercredi;REG6_Jeudi;REG6_Vendredi;REG6_Samedi
1990-01-01;0;2;2;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0
1990-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1990-03-01;8.88178E-16;0.211127004235273;3.21907486440332;1.20317914406722;0.40635828813444;2.81271657626888;1.20317914406722;-0.19523128389917;-0.39841042796639;-0.39841042796639;0.60158957203361;0.60158957203361;0.40635828813444;0.20317914406722;0.20317914406722;1.20317914406722;1.20317914406722;1.20317914406722
1990-04-01;1.55431E-15;-2.19419540889634;-5.19004927239372;-1.19834154539895;-0.401520689466173;-4.78852858292754;-1.19834154539895;0.197650083233303;-0.599170772699477;-0.599170772699477;-0.59433317403121;-0.599170772699477;-0.401520689466173;-1.19834154539895;-1.19834154539895;-1.19350394673069;-1.19834154539895;-1.19834154539895
1990-05-01;1.11022E-15;2.9879086398206;4.4078433825496;0.567973897091601;1.17751132929326;3.23033205325635;0.567973897091601;0.89352438074746;-0.716013051454199;1.2839869485458;1.24242341343574;0.283986948545801;1.17751132929326;-0.432026102908399;1.5679738970916;1.52641036198154;0.567973897091601;0.567973897091601
1990-06-01;1.77636E-15;-3.50484023515954;-2.43686897455921;0.427188504240132;-1.18234892796153;-1.25452004659768;0.427188504240132;-1.39594318008159;-0.786405747879934;-0.786405747879934;-0.749679811438144;0.213594252120066;-1.18234892796153;-0.572811495759868;-0.572811495759868;-0.536085559318078;0.427188504240132;0.427188504240132
1990-07-01;8.88178E-16;2;-3;-2;0;-3;-2;1;1;0;0;0;0;0;-1;-1;-1;-2
1990-08-01;7.77156E-16;2;2;0;0;2;0;0;0;0;1;1;0;0;0;1;1;0
1990-09-01;1.77636E-15;-5;-5;0;-1;-4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0
1990-10-01;8.88178E-16;3;3;0;1;2;0;1;1;1;0;0;1;1;1;0;0;0
1990-11-01;1.94289E-15;3.5;6;1;1;5;1;0.5;0.5;0.5;0.5;1.5;1;1;1;1;2;1
1990-12-01;9.99201E-16;-5;-5;0;0;-5;0;0;-2;-1;-1;-1;0;-2;-1;-1;-1;0
1991-01-01;-1.11022E-16;2;2;0;0;2;0;0;0;1;1;0;0;0;1;1;0;0
1991-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1991-03-01;8.88178E-16;-3.28887299576473;-2.78092513559668;0.20317914406722;-0.59364171186556;-2.18728342373112;0.20317914406722;-0.69523128389917;-0.89841042796639;-0.89841042796639;-0.89841042796639;0.10158957203361;-0.59364171186556;-0.79682085593278;-0.79682085593278;-0.79682085593278;0.20317914406722;0.20317914406722
1991-04-01;1.77636E-15;1.30580459110366;0.809950727606282;-0.198341545398953;0.598479310533827;0.211471417072456;-0.198341545398953;0.697650083233303;0.900829227300523;-0.0991707726994768;-0.0943331740312097;-0.0991707726994768;0.598479310533827;0.801658454601047;-0.198341545398953;-0.193503946730686;-0.198341545398953;-0.198341545398953
1991-05-01;8.88178E-16;-0.512091360179401;-1.5921566174504;-0.4320261029084;-0.82248867070674;-0.769667946743656;-0.4320261029084;-0.606475619252541;-0.2160130514542;-1.2160130514542;0.742423413435741;0.7839869485458;-0.82248867070674;-0.4320261029084;-1.4320261029084;0.526410361981542;0.5679738970916;-0.4320261029084
1991-06-01;1.77636E-15;-3.50484023515954;-2.43686897455921;0.427188504240131;-0.182348927961528;-2.25452004659769;0.427188504240131;-0.395943180081593;-0.786405747879934;-0.786405747879934;-0.749679811438144;-0.786405747879934;-0.182348927961528;-0.572811495759869;-0.572811495759869;-0.536085559318079;-0.572811495759869;0.427188504240131
1991-07-01;7.77156E-16;5.5;8;1;2;6;1;1.5;1.5;1.5;0.5;0.5;2;2;2;1;1;1
1991-08-01;7.77156E-16;-1.5;1;1;0;1;1;-0.5;-0.5;-0.5;-0.500000000000001;0.5;0;0;0;0;1;1
1991-09-01;1.77636E-15;-1.5;-4;-1;0;-4;-1;0.5;-0.5;-0.5;-0.5;-0.5;0;-1;-1;-1;-1;-1
1991-10-01;8.88178E-16;3;3;0;0;3;0;0;1;1;1;0;0;1;1;1;0;0
1991-11-01;1.66533E-15;-3.5;-1;1;-1;0;1;-1.5;-0.5;-0.5;-0.5;-0.5;-1;0;0;0;0;1
1991-12-01;8.88178E-16;-1.5;-4;-1;0;-4;-1;0.5;0.5;-1.5;-0.5;-0.5;0;0;-2;-1;-1;-1
1992-01-01;0;2;2;0;0;2;0;0;0;0;1;1;0;0;0;1;1;0
1992-02-01;0.757857143;-2.5;0;1;0;0;1;-0.5;-0.5;-0.5;-0.5;-0.5;0;0;0;0;0;1
1992-03-01;8.88178E-16;0.211127004235273;-1.78092513559668;-0.79682085593278;0.40635828813444;-2.18728342373112;-0.79682085593278;0.80476871610083;0.60158957203361;-0.39841042796639;-0.39841042796639;-0.39841042796639;0.40635828813444;0.20317914406722;-0.79682085593278;-0.79682085593278;-0.79682085593278;-0.79682085593278
1992-04-01;1.77636E-15;1.30580459110366;0.809950727606282;-0.198341545398953;-0.401520689466173;1.21147141707246;-0.198341545398953;-0.302349916766697;-0.0991707726994768;0.900829227300523;0.90566682596879;-0.0991707726994768;-0.401520689466173;-0.198341545398953;0.801658454601047;0.806496053269314;-0.198341545398953;-0.198341545398953
1992-05-01;8.88178E-16;-4.0120913601794;-2.5921566174504;0.5679738970916;0.17751132929326;-2.76966794674366;0.5679738970916;-0.10647561925254;-0.7160130514542;-0.7160130514542;-0.757576586564259;-1.7160130514542;0.17751132929326;-0.4320261029084;-0.4320261029084;-0.473589638018458;-1.4320261029084;0.5679738970916
1992-06-01;1.9984E-15;-0.0048402351595378;-1.43686897455921;-0.572811495759868;-0.182348927961527;-1.25452004659768;-0.572811495759868;0.104056819918407;0.713594252120066;-0.286405747879934;-0.249679811438144;-0.286405747879934;-0.182348927961527;0.427188504240132;-0.572811495759868;-0.536085559318078;-0.572811495759868;-0.572811495759868
1992-07-01;1.22125E-15;2;2;0;0;2;0;0;-1;1;1;1;0;-1;1;1;1;0
1992-08-01;8.32667E-16;-1.5;-4;-1;0;-4;-1;0.500000000000001;-0.499999999999999;-0.499999999999999;-0.499999999999999;-0.499999999999999;0;-1;-1;-1;-1;-1
1992-09-01;1.77636E-15;2;2;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0
1992-10-01;8.88178E-16;-0.5;2;1;0;2;1;-0.5;-0.5;-0.5;0.5;0.5;0;0;0;1;1;1
1992-11-01;1.88738E-15;0;0;0;1;-1;0;1;0;-1;0;0;1;0;-1;0;0;0
1992-12-01;9.99201E-16;2;2;0;0;2;0;0;1;1;1;-1;0;1;1;1;-1;0
1993-01-01;0;-5;-5;0;-1;-4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0
1993-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993-03-01;8.88178E-16;3.71112700423527;4.21907486440332;0.20317914406722;1.40635828813444;2.81271657626888;0.20317914406722;1.30476871610083;1.10158957203361;1.10158957203361;0.10158957203361;0.10158957203361;1.40635828813444;1.20317914406722;1.20317914406722;0.20317914406722;0.20317914406722;0.20317914406722
1993-04-01;1.88738E-15;1.30580459110366;0.809950727606282;-0.198341545398953;-0.401520689466173;1.21147141707246;-0.198341545398953;-0.302349916766697;-0.0991707726994768;-0.0991707726994768;0.90566682596879;0.900829227300523;-0.401520689466173;-0.198341545398953;-0.198341545398953;0.806496053269314;0.801658454601047;-0.198341545398953
1993-05-01;6.66134E-16;-0.512091360179401;-6.5921566174504;-2.4320261029084;-0.82248867070674;-5.76966794674366;-2.4320261029084;0.39352438074746;-0.2160130514542;-0.2160130514542;-0.257576586564259;-0.2160130514542;-0.82248867070674;-1.4320261029084;-1.4320261029084;-1.47358963801846;-1.4320261029084;-2.4320261029084
1993-06-01;1.77636E-15;3.49515976484046;4.56313102544079;0.427188504240131;0.817651072038472;3.74547995340231;0.427188504240131;0.604056819918407;1.21359425212007;1.21359425212007;0.250320188561856;0.213594252120066;0.817651072038472;1.42718850424013;1.42718850424013;0.463914440681922;0.427188504240131;0.427188504240131
1993-07-01;8.88178E-16;-1.5;1;1;0;1;1;-0.5;-0.5;-1.5;0.5;0.5;0;0;-1;1;1;1
1993-08-01;8.32667E-16;2;2;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0
1993-09-01;1.77636E-15;2;2;0;0;2;0;0;0;1;1;0;0;0;1;1;0;0
1993-10-01;8.88178E-16;-4;-4;0;-1;-3;0;-1;-1;-1;-1;0;-1;-1;-1;-1;0;0
1993-11-01;1.66533E-15;0;0;0;0;0;0;0;1;0;-1;0;0;1;0;-1;0;0
1993-12-01;6.66134E-16;5.5;3;-1;0;3;-1;0.5;0.5;1.5;1.5;1.5;0;0;1;1;1;-1
1994-01-01;0;-1.5;-4;-1;0;-4;-1;0.500000000000001;-0.499999999999999;-0.499999999999999;-0.499999999999999;-0.499999999999999;0;-1;-1;-1;-1;-1
1994-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1994-03-01;8.88178E-16;3.71112700423527;4.21907486440332;0.20317914406722;0.40635828813444;3.81271657626888;0.20317914406722;0.30476871610083;1.10158957203361;1.10158957203361;1.10158957203361;0.10158957203361;0.40635828813444;1.20317914406722;1.20317914406722;1.20317914406722;0.20317914406722;0.20317914406722
1994-04-01;1.9984E-15;-2.19419540889634;-0.190049272393718;0.801658454601047;-0.401520689466173;0.211471417072456;0.801658454601047;-0.802349916766697;-0.599170772699477;-0.599170772699477;-0.59433317403121;0.400829227300523;-0.401520689466173;-0.198341545398953;-0.198341545398953;-0.193503946730686;0.801658454601047;0.801658454601047
1994-05-01;7.77156E-16;2.9879086398206;4.4078433825496;0.567973897091601;1.17751132929326;3.23033205325635;0.567973897091601;0.89352438074746;1.2839869485458;0.283986948545801;0.242423413435742;0.283986948545801;1.17751132929326;1.5679738970916;0.567973897091601;0.526410361981542;0.567973897091601;0.567973897091601
1994-06-01;1.77636E-15;3.49515976484046;4.56313102544079;0.427188504240131;0.817651072038472;3.74547995340231;0.427188504240131;0.604056819918407;0.213594252120066;1.21359425212007;1.25032018856186;0.213594252120066;0.817651072038472;0.427188504240131;1.42718850424013;1.46391444068192;0.427188504240131;0.427188504240131
1994-07-01;8.88178E-16;-5;-5;0;-1;-4;0;-1;-1;-1;-2;0;-1;-1;-1;-2;0;0
1994-08-01;8.32667E-16;2;2;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0
1994-09-01;1.77636E-15;2;2;0;0;2;0;0;0;0;1;1;0;0;0;1;1;0
1994-10-01;8.88178E-16;-4;-4;0;0;-4;0;0;-1;-1;-1;-1;0;-1;-1;-1;-1;0
1994-11-01;1.83187E-15;0;0;0;0;0;0;0;0;1;0;-1;0;0;1;0;-1;0
1994-12-01;8.88178E-16;2;7;2;1;6;2;0;0;0;1;1;1;1;1;2;2;2
1995-01-01;0;2;2;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0
1995-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995-03-01;8.88178E-16;3.71112700423527;4.21907486440332;0.20317914406722;0.40635828813444;3.81271657626888;0.20317914406722;0.30476871610083;0.10158957203361;1.10158957203361;1.10158957203361;1.10158957203361;0.40635828813444;0.20317914406722;1.20317914406722;1.20317914406722;1.20317914406722;0.20317914406722
1995-04-01;1.55431E-15;-5.69419540889634;-6.19004927239372;-0.198341545398953;-1.40152068946617;-4.78852858292754;-0.198341545398953;-1.3023499167667;-1.09917077269948;-1.09917077269948;-1.09433317403121;-1.09917077269948;-1.40152068946617;-1.19834154539895;-1.19834154539895;-1.19350394673069;-1.19834154539895;-0.198341545398953
1995-05-01;8.88178E-16;2.9879086398206;4.4078433825496;0.567973897091601;0.17751132929326;4.23033205325635;0.567973897091601;-0.10647561925254;1.2839869485458;1.2839869485458;0.242423413435742;0.283986948545801;0.17751132929326;1.5679738970916;1.5679738970916;0.526410361981542;0.567973897091601;0.567973897091601
1995-06-01;1.77636E-15;-0.0048402351595378;-1.43686897455921;-0.572811495759868;-1.18234892796153;-0.254520046597683;-0.572811495759868;-0.895943180081594;-0.286405747879934;-0.286405747879934;0.750320188561856;0.713594252120066;-1.18234892796153;-0.572811495759868;-0.572811495759868;0.463914440681922;0.427188504240132;-0.572811495759868
1995-07-01;8.88178E-16;-5;-5;0;0;-5;0;0;-1;-1;-1;-2;0;-1;-1;-1;-2;0
1995-08-01;8.32667E-16;2;2;0;0;2;0;0;0;1;1;0;0;0;1;1;0;0
1995-09-01;1.77636E-15;-1.5;1;1;0;1;1;-0.5;-0.5;-0.5;-0.5;0.5;0;0;0;0;1;1
1995-10-01;8.88178E-16;-0.5;-3;-1;0;-3;-1;0.5;0.5;-0.5;-0.5;-0.5;0;0;-1;-1;-1;-1
1995-11-01;1.77636E-15;3.5;1;-1;0;1;-1;0.5;0.5;0.5;1.5;0.5;0;0;0;1;0;-1
1995-12-01;8.88178E-16;-5;-5;0;-2;-3;0;-2;-1;-1;-1;0;-2;-1;-1;-1;0;0
1996-01-01;0;2;2;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0
1996-02-01;0.757857143;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
1996-03-01;8.88178E-16;-3.28887299576473;-2.78092513559668;0.20317914406722;-0.59364171186556;-2.18728342373112;0.20317914406722;-0.69523128389917;-0.89841042796639;-0.89841042796639;-0.89841042796639;0.10158957203361;-0.59364171186556;-0.79682085593278;-0.79682085593278;-0.79682085593278;0.20317914406722;0.20317914406722
1996-04-01;1.77636E-15;1.30580459110366;0.809950727606282;-0.198341545398953;0.598479310533827;0.211471417072456;-0.198341545398953;0.697650083233303;0.900829227300523;-0.0991707726994768;-0.0943331740312097;-0.0991707726994768;0.598479310533827;0.801658454601047;-0.198341545398953;-0.193503946730686;-0.198341545398953;-0.198341545398953
1996-05-01;8.88178E-16;-0.512091360179401;-1.5921566174504;-0.4320261029084;-0.82248867070674;-0.769667946743656;-0.4320261029084;-0.606475619252541;-0.2160130514542;-1.2160130514542;0.742423413435741;0.7839869485458;-0.82248867070674;-0.4320261029084;-1.4320261029084;0.526410361981542;0.5679738970916;-0.4320261029084
1996-06-01;1.77636E-15;-3.50484023515954;-2.43686897455921;0.427188504240131;-0.182348927961528;-2.25452004659769;0.427188504240131;-0.395943180081593;-0.786405747879934;-0.786405747879934;-0.749679811438144;-0.786405747879934;-0.182348927961528;-0.572811495759869;-0.572811495759869;-0.536085559318079;-0.572811495759869;0.427188504240131
1996-07-01;7.77156E-16;5.5;8;1;2;6;1;1.5;1.5;1.5;0.5;0.5;2;2;2;1;1;1
1996-08-01;7.77156E-16;-1.5;1;1;0;1;1;-0.5;-0.5;-0.5;-0.500000000000001;0.5;0;0;0;0;1;1
1996-09-01;1.77636E-15;-1.5;-4;-1;0;-4;-1;0.5;-0.5;-0.5;-0.5;-0.5;0;-1;-1;-1;-1;-1
1996-10-01;8.88178E-16;3;3;0;0;3;0;0;1;1;1;0;0;1;1;1;0;0
1996-11-01;1.66533E-15;-3.5;-1;1;-1;0;1;-1.5;-0.5;-0.5;-0.5;-0.5;-1;0;0;0;0;1
1996-12-01;8.88178E-16;-1.5;-4;-1;0;-4;-1;0.5;0.5;-1.5;-0.5;-0.5;0;0;-2;-1;-1;-1
1997-01-01;0;2;2;0;0;2;0;0;0;0;1;1;0;0;0;1;1;0
1997-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1997-03-01;8.88178E-16;-6.78887299576473;-8.78092513559668;-0.79682085593278;-1.59364171186556;-7.18728342373112;-0.79682085593278;-1.19523128389917;-1.39841042796639;-1.39841042796639;-1.39841042796639;-1.39841042796639;-1.59364171186556;-1.79682085593278;-1.79682085593278;-1.79682085593278;-1.79682085593278;-0.79682085593278
1997-04-01;1.77636E-15;4.80580459110367;6.80995072760628;0.801658454601047;1.59847931053383;5.21147141707246;0.801658454601047;1.1976500832333;1.40082922730052;1.40082922730052;0.405666825968791;0.400829227300524;1.59847931053383;1.80165845460105;1.80165845460105;0.806496053269314;0.801658454601047;0.801658454601047
1997-05-01;6.66134E-16;-0.512091360179397;3.4078433825496;1.5679738970916;0.17751132929326;3.23033205325635;1.5679738970916;-0.60647561925254;-0.216013051454199;-0.216013051454199;-0.257576586564258;0.783986948545801;0.17751132929326;0.567973897091601;0.567973897091601;0.526410361981542;1.5679738970916;1.5679738970916
1997-06-01;1.9984E-15;-0.0048402351595378;-1.43686897455921;-0.572811495759869;0.817651072038472;-2.25452004659769;-0.572811495759869;1.10405681991841;-0.286405747879934;-0.286405747879934;-0.249679811438144;-0.286405747879934;0.817651072038472;-0.572811495759869;-0.572811495759869;-0.536085559318079;-0.572811495759869;-0.572811495759869
1997-07-01;7.77156E-16;2;2;0;-1;3;0;-1;1;1;1;0;-1;1;1;1;0;0
1997-08-01;7.77156E-16;-5;-5;0;-1;-4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0
1997-09-01;1.77636E-15;2;2;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0
1997-10-01;8.88178E-16;3;3;0;0;3;0;0;0;1;1;1;0;0;1;1;1;0
1997-11-01;2.10942E-15;-3.5;-6;-1;-1;-5;-1;-0.5;-1.5;-0.5;-0.5;-0.5;-1;-2;-1;-1;-1;-1
1997-12-01;8.88178E-16;2;2;0;1;1;0;1;1;1;-1;0;1;1;1;-1;0;0
1998-01-01;0;-1.5;1;1;0;1;1;-0.5;-0.5;-0.5;-0.500000000000001;0.5;0;0;0;0;1;1
1998-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1998-03-01;8.88178E-16;0.211127004235273;-1.78092513559668;-0.79682085593278;0.40635828813444;-2.18728342373112;-0.79682085593278;0.80476871610083;0.60158957203361;-0.39841042796639;-0.39841042796639;-0.39841042796639;0.40635828813444;0.20317914406722;-0.79682085593278;-0.79682085593278;-0.79682085593278;-0.79682085593278
1998-04-01;1.77636E-15;1.30580459110366;0.809950727606282;-0.198341545398953;-0.401520689466173;1.21147141707246;-0.198341545398953;-0.302349916766697;-0.0991707726994768;0.900829227300523;0.90566682596879;-0.0991707726994768;-0.401520689466173;-0.198341545398953;0.801658454601047;0.806496053269314;-0.198341545398953;-0.198341545398953
1998-05-01;8.88178E-16;-4.0120913601794;-2.5921566174504;0.5679738970916;0.17751132929326;-2.76966794674366;0.5679738970916;-0.10647561925254;-0.7160130514542;-0.7160130514542;-0.757576586564259;-1.7160130514542;0.17751132929326;-0.4320261029084;-0.4320261029084;-0.473589638018458;-1.4320261029084;0.5679738970916
1998-06-01;1.9984E-15;-0.0048402351595378;-1.43686897455921;-0.572811495759868;-0.182348927961527;-1.25452004659768;-0.572811495759868;0.104056819918407;0.713594252120066;-0.286405747879934;-0.249679811438144;-0.286405747879934;-0.182348927961527;0.427188504240132;-0.572811495759868;-0.536085559318078;-0.572811495759868;-0.572811495759868
1998-07-01;1.22125E-15;2;2;0;0;2;0;0;-1;1;1;1;0;-1;1;1;1;0
1998-08-01;8.32667E-16;-1.5;-4;-1;0;-4;-1;0.500000000000001;-0.499999999999999;-0.499999999999999;-0.499999999999999;-0.499999999999999;0;-1;-1;-1;-1;-1
1998-09-01;1.77636E-15;2;2;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0
1998-10-01;8.88178E-16;-0.5;2;1;0;2;1;-0.5;-0.5;-0.5;0.5;0.5;0;0;0;1;1;1
1998-11-01;1.88738E-15;0;0;0;1;-1;0;1;0;-1;0;0;1;0;-1;0;0;0
1998-12-01;9.99201E-16;2;2;0;0;2;0;0;1;1;1;-1;0;1;1;1;-1;0
1999-01-01;0;-5;-5;0;-1;-4;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0
1999-02-01;-0.242142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999-03-01;8.88178E-16;3.71112700423527;4.21907486440332;0.20317914406722;1.40635828813444;2.81271657626888;0.20317914406722;1.30476871610083;1.10158957203361;1.10158957203361;0.10158957203361;0.10158957203361;1.40635828813444;1.20317914406722;1.20317914406722;0.20317914406722;0.20317914406722;0.20317914406722
1999-04-01;1.88738E-15;1.30580459110366;0.809950727606282;-0.198341545398953;-0.401520689466173;1.21147141707246;-0.198341545398953;-0.302349916766697;-0.0991707726994768;-0.0991707726994768;0.90566682596879;0.900829227300523;-0.401520689466173;-0.198341545398953;-0.198341545398953;0.806496053269314;0.801658454601047;-0.198341545398953
1999-05-01;6.66134E-16;-0.512091360179401;-6.5921566174504;-2.4320261029084;-0.82248867070674;-5.76966794674366;-2.4320261029084;0.39352438074746;-0.2160130514542;-0.2160130514542;-0.257576586564259;-0.2160130514542;-0.82248867070674;-1.4320261029084;-1.4320261029084;-1.47358963801846;-1.4320261029084;-2.4320261029084
1999-06-01;1.77636E-15;3.49515976484046;4.56313102544079;0.427188504240131;0.817651072038472;3.74547995340231;0.427188504240131;0.604056819918407;1.21359425212007;1.21359425212007;0.250320188561856;0.213594252120066;0.817651072038472;1.42718850424013;1.42718850424013;0.463914440681922;0.427188504240131;0.427188504240131
1999-07-01;8.88178E-16;-1.5;1;1;0;1;1;-0.5;-0.5;-1.5;0.5;0.5;0;0;-1;1;1;1
1999-08-01;8.32667E-16;2;2;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0
1999-09-01;1.77636E-15;2;2;0;0;2;0;0;0;1;1;0;0;0;1;1;0;0
1999-10-01;8.88178E-16;-4;-4;0;-1;-3;0;-1;-1;-1;-1;0;-1;-1;-1;-1;0;0
1999-11-01;1.66533E-15;0;0;0;0;0;0;0;1;0;-1;0;0;1;0;-1;0;0
1999-12-01;6.66134E-16;5.5;3;-1;0;3;-1;0.5;0.5;1.5;1.5;1.5;0;0;1;1;1;-1
2000-01-01;0;-1.5;-4;-1;0;-4;-1;0.500000000000001;-0.499999999999999;-0.499999999999999;-0.499999999999999;-0.499999999999999;0;-1;-1;-1;-1;-1
2000-02-01;0.757857143;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
