date,LY,REG1_Semaine,REG2_Semaine,REG2_Samedi,REG3_Lundi,REG3_Semaine,REG3_Samedi,REG5_Lundi,REG5_Mardi,REG5_Mercredi,REG5_Jeudi,REG5_Vendredi,REG6_Lundi,REG6_Mardi,REG6_Mercredi,REG6_Jeudi,REG6_Vendredi,REG6_Samedi
2010-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,0.10158957203361,0.10158957203361,-0.89841042796639,-0.89841042796639,0.40635828813444,0.203179144067219,0.203179144067219,-0.796820855932781,-0.796820855932781,0.203179144067219
2010-04-01,4.44089209850063E-015,4.28887299576473,-1.21907486440332,-2.20317914406722,-0.406358288134442,-0.812716576268883,-2.20317914406722,0.695231283899171,0.898410427966391,0.898410427966391,0.89841042796639,0.898410427966391,-0.406358288134442,-0.203179144067221,-0.203179144067221,-0.203179144067223,-0.203179144067221,-2.20317914406722
2010-07-01,3.49720252756924E-015,2.5,5,1,1,4,1,0.5,0.5,-0.5,1.5,0.5,1,1,0,2,1,1
2010-10-01,3.21964677141295E-015,1.5,-1,-1,-1,0,-1,-0.5,0.5,0.5,-0.5,1.5,-1,0,0,-1,1,-1
2011-01-01,-0.242142857142856,2.21112700423527,0.219074864403311,-0.796820855932781,0.40635828813444,-0.187283423731124,-0.796820855932781,0.804768716100831,0.60158957203361,0.60158957203361,0.60158957203361,-0.39841042796639,0.40635828813444,0.203179144067219,0.203179144067219,0.203179144067219,-0.796820855932781,-0.796820855932781
2011-04-01,4.44089209850063E-015,4.28887299576473,8.78092513559668,1.79682085593278,1.59364171186556,7.18728342373112,1.79682085593278,0.695231283899169,0.89841042796639,0.89841042796639,0.898410427966388,0.89841042796639,1.59364171186556,1.79682085593278,1.79682085593278,1.79682085593278,1.79682085593278,1.79682085593278
2011-07-01,3.44169137633799E-015,-1,-1,0,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,1,0
2011-10-01,3.5527136788005E-015,-2,3,2,1,2,2,0,-1,0,0,-1,1,0,1,1,0,2
2012-01-01,0.757857142857144,3.21112700423527,6.21907486440331,1.20317914406722,1.40635828813444,4.81271657626888,1.20317914406722,0.804768716100831,0.60158957203361,0.60158957203361,0.60158957203361,0.60158957203361,1.40635828813444,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722
2012-04-01,4.55191440096314E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-2.10158957203361,-0.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-2.20317914406722,-0.203179144067221,-0.203179144067223,-0.203179144067221,-0.203179144067221
2012-07-01,3.5527136788005E-015,-1,-6,-2,-1,-5,-2,0,0,-1,0,0,-1,-1,-2,-1,-1,-2
2012-10-01,3.83026943495679E-015,1.5,4,1,2,2,1,1.5,-0.5,0.5,-0.5,0.5,2,0,1,0,1,1
2013-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,-0.59364171186556,-0.187283423731124,0.203179144067219,-0.695231283899169,-0.89841042796639,0.10158957203361,0.10158957203361,0.10158957203361,-0.59364171186556,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219,0.203179144067219
2013-04-01,3.99680288865056E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-0.10158957203361,-2.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-0.203179144067221,-2.20317914406722,-0.203179144067223,-0.203179144067221,-0.203179144067221
2013-07-01,3.5527136788005E-015,2.5,5,1,2,3,1,1.5,0.5,0.5,-0.5,0.5,2,1,1,0,1,1
2013-10-01,3.49720252756924E-015,-2,-2,0,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,0,-1,0
2014-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,-0.89841042796639,-0.89841042796639,0.10158957203361,0.10158957203361,0.40635828813444,-0.796820855932781,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219
2014-04-01,4.44089209850063E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626888,-0.203179144067221,-0.304768716100831,-0.10158957203361,-0.10158957203361,-2.10158957203361,-0.10158957203361,-0.406358288134442,-0.203179144067221,-0.203179144067221,-2.20317914406722,-0.203179144067221,-0.203179144067221
2014-07-01,3.66373598126302E-015,-1,-1,0,-1,0,0,-1,1,0,0,-1,-1,1,0,0,-1,0
2014-10-01,3.66373598126302E-015,1.5,-1,-1,0,-1,-1,0.5,-0.5,1.5,-0.5,0.5,0,-1,1,-1,0,-1
2015-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,0.10158957203361,-0.89841042796639,-0.89841042796639,0.10158957203361,0.40635828813444,0.203179144067219,-0.796820855932781,-0.796820855932781,0.203179144067219,0.203179144067219
2015-04-01,4.44089209850063E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626888,-0.203179144067221,-0.304768716100831,-0.10158957203361,-0.10158957203361,-0.101589572033612,-2.10158957203361,-0.406358288134442,-0.203179144067221,-0.203179144067221,-0.203179144067223,-2.20317914406722,-0.203179144067221
2015-07-01,3.66373598126302E-015,2.5,0,-1,0,0,-1,0.5,-0.5,1.5,0.5,0.5,0,-1,1,0,0,-1
2015-10-01,3.66373598126302E-015,1.5,4,1,1,3,1,0.5,0.5,-0.5,1.5,-0.5,1,1,0,2,0,1
2016-01-01,0.757857142857145,-3.78887299576473,-5.78092513559669,-0.796820855932781,-1.59364171186556,-4.18728342373112,-0.796820855932781,-1.19523128389917,-0.39841042796639,-0.39841042796639,-0.39841042796639,-1.39841042796639,-1.59364171186556,-0.796820855932781,-0.796820855932781,-0.796820855932781,-1.79682085593278,-0.796820855932781
2016-04-01,4.66293670342566E-015,7.78887299576473,14.7809251355967,2.79682085593278,3.59364171186556,11.1872834237311,2.79682085593278,2.19523128389917,1.39841042796639,1.39841042796639,1.39841042796639,1.39841042796639,3.59364171186556,2.79682085593278,2.79682085593278,2.79682085593278,2.79682085593278,2.79682085593278
2016-07-01,3.44169137633799E-015,-1,-1,0,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,1,0
2016-10-01,3.5527136788005E-015,-2,3,2,1,2,2,0,-1,0,0,-1,1,0,1,1,0,2
2017-01-01,-0.242142857142856,5.71112700423527,6.21907486440331,0.203179144067219,1.40635828813444,4.81271657626888,0.203179144067219,1.30476871610083,1.10158957203361,1.10158957203361,1.10158957203361,1.10158957203361,1.40635828813444,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722,0.203179144067219
2017-04-01,4.66293670342566E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-2.40635828813444,-0.812716576268883,-0.203179144067221,-2.30476871610083,-0.10158957203361,-0.10158957203361,-0.101589572033612,-0.10158957203361,-2.40635828813444,-0.203179144067221,-0.203179144067221,-0.203179144067223,-0.203179144067221,-0.203179144067221
2017-07-01,3.5527136788005E-015,-4.5,-2,1,0,-2,1,-0.5,-1.5,-0.5,-0.5,-1.5,0,-1,0,0,-1,1
2017-10-01,3.5527136788005E-015,-2,-7,-2,-2,-5,-2,-1,0,-1,0,0,-2,-1,-2,-1,-1,-2
2018-01-01,-0.242142857142856,2.21112700423527,5.21907486440331,1.20317914406722,0.40635828813444,4.81271657626888,1.20317914406722,-0.195231283899169,0.60158957203361,0.60158957203361,0.60158957203361,0.60158957203361,0.40635828813444,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722
2018-04-01,4.55191440096314E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-2.10158957203361,-0.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-2.20317914406722,-0.203179144067221,-0.203179144067223,-0.203179144067221,-0.203179144067221
2018-07-01,3.5527136788005E-015,-1,-6,-2,-1,-5,-2,0,0,-1,0,0,-1,-1,-2,-1,-1,-2
2018-10-01,3.83026943495679E-015,1.5,4,1,2,2,1,1.5,-0.5,0.5,-0.5,0.5,2,0,1,0,1,1
2019-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,-0.59364171186556,-0.187283423731124,0.203179144067219,-0.695231283899169,-0.89841042796639,0.10158957203361,0.10158957203361,0.10158957203361,-0.59364171186556,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219,0.203179144067219
2019-04-01,3.99680288865056E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-0.10158957203361,-2.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-0.203179144067221,-2.20317914406722,-0.203179144067223,-0.203179144067221,-0.203179144067221
2019-07-01,3.5527136788005E-015,2.5,5,1,2,3,1,1.5,0.5,0.5,-0.5,0.5,2,1,1,0,1,1
2019-10-01,3.49720252756924E-015,-2,-2,0,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,0,-1,0
2020-01-01,0.757857142857144,-0.288872995764734,0.219074864403311,0.203179144067219,0.40635828813444,-0.187283423731124,0.203179144067219,0.304768716100831,0.10158957203361,-0.89841042796639,0.10158957203361,0.10158957203361,0.40635828813444,0.203179144067219,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219
2020-04-01,4.44089209850063E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626888,-0.203179144067221,-0.304768716100831,-0.10158957203361,-0.10158957203361,-0.101589572033612,-2.10158957203361,-0.406358288134442,-0.203179144067221,-0.203179144067221,-0.203179144067223,-2.20317914406722,-0.203179144067221
2020-07-01,3.66373598126302E-015,2.5,0,-1,0,0,-1,0.5,-0.5,1.5,0.5,0.5,0,-1,1,0,0,-1
2020-10-01,3.66373598126302E-015,1.5,4,1,1,3,1,0.5,0.5,-0.5,1.5,-0.5,1,1,0,2,0,1
2021-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,0.10158957203361,0.10158957203361,-0.89841042796639,-0.89841042796639,0.40635828813444,0.203179144067219,0.203179144067219,-0.796820855932781,-0.796820855932781,0.203179144067219
2021-04-01,4.44089209850063E-015,4.28887299576473,-1.21907486440332,-2.20317914406722,-0.406358288134442,-0.812716576268883,-2.20317914406722,0.695231283899171,0.898410427966391,0.898410427966391,0.89841042796639,0.898410427966391,-0.406358288134442,-0.203179144067221,-0.203179144067221,-0.203179144067223,-0.203179144067221,-2.20317914406722
2021-07-01,3.49720252756924E-015,2.5,5,1,1,4,1,0.5,0.5,-0.5,1.5,0.5,1,1,0,2,1,1
2021-10-01,3.21964677141295E-015,1.5,-1,-1,-1,0,-1,-0.5,0.5,0.5,-0.5,1.5,-1,0,0,-1,1,-1
2022-01-01,-0.242142857142856,2.21112700423527,0.219074864403311,-0.796820855932781,0.40635828813444,-0.187283423731124,-0.796820855932781,0.804768716100831,0.60158957203361,0.60158957203361,0.60158957203361,-0.39841042796639,0.40635828813444,0.203179144067219,0.203179144067219,0.203179144067219,-0.796820855932781,-0.796820855932781
2022-04-01,4.44089209850063E-015,4.28887299576473,8.78092513559668,1.79682085593278,1.59364171186556,7.18728342373112,1.79682085593278,0.695231283899169,0.89841042796639,0.89841042796639,0.898410427966388,0.89841042796639,1.59364171186556,1.79682085593278,1.79682085593278,1.79682085593278,1.79682085593278,1.79682085593278
2022-07-01,3.44169137633799E-015,-1,-1,0,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,1,0
2022-10-01,3.5527136788005E-015,-2,3,2,1,2,2,0,-1,0,0,-1,1,0,1,1,0,2
2023-01-01,-0.242142857142856,5.71112700423527,6.21907486440331,0.203179144067219,1.40635828813444,4.81271657626888,0.203179144067219,1.30476871610083,1.10158957203361,1.10158957203361,1.10158957203361,1.10158957203361,1.40635828813444,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722,0.203179144067219
2023-04-01,4.66293670342566E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-2.40635828813444,-0.812716576268883,-0.203179144067221,-2.30476871610083,-0.10158957203361,-0.10158957203361,-0.101589572033612,-0.10158957203361,-2.40635828813444,-0.203179144067221,-0.203179144067221,-0.203179144067223,-0.203179144067221,-0.203179144067221
2023-07-01,3.5527136788005E-015,-4.5,-2,1,0,-2,1,-0.5,-1.5,-0.5,-0.5,-1.5,0,-1,0,0,-1,1
2023-10-01,3.5527136788005E-015,-2,-7,-2,-2,-5,-2,-1,0,-1,0,0,-2,-1,-2,-1,-1,-2
2024-01-01,0.757857142857145,-0.288872995764734,0.219074864403311,0.203179144067219,-0.59364171186556,0.812716576268876,0.203179144067219,-0.695231283899169,0.10158957203361,0.10158957203361,0.10158957203361,0.10158957203361,-0.59364171186556,0.203179144067219,0.203179144067219,0.203179144067219,0.203179144067219,0.203179144067219
2024-04-01,3.99680288865056E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-0.10158957203361,-2.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-0.203179144067221,-2.20317914406722,-0.203179144067223,-0.203179144067221,-0.203179144067221
2024-07-01,3.5527136788005E-015,2.5,5,1,2,3,1,1.5,0.5,0.5,-0.5,0.5,2,1,1,0,1,1
2024-10-01,3.49720252756924E-015,-2,-2,0,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,0,-1,0
2025-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,-0.89841042796639,-0.89841042796639,0.10158957203361,0.10158957203361,0.40635828813444,-0.796820855932781,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219
2025-04-01,4.44089209850063E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626888,-0.203179144067221,-0.304768716100831,-0.10158957203361,-0.10158957203361,-2.10158957203361,-0.10158957203361,-0.406358288134442,-0.203179144067221,-0.203179144067221,-2.20317914406722,-0.203179144067221,-0.203179144067221
2025-07-01,3.66373598126302E-015,-1,-1,0,-1,0,0,-1,1,0,0,-1,-1,1,0,0,-1,0
2025-10-01,3.66373598126302E-015,1.5,-1,-1,0,-1,-1,0.5,-0.5,1.5,-0.5,0.5,0,-1,1,-1,0,-1
2026-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,0.10158957203361,-0.89841042796639,-0.89841042796639,0.10158957203361,0.40635828813444,0.203179144067219,-0.796820855932781,-0.796820855932781,0.203179144067219,0.203179144067219
2026-04-01,4.44089209850063E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626888,-0.203179144067221,-0.304768716100831,-0.10158957203361,-0.10158957203361,-0.101589572033612,-2.10158957203361,-0.406358288134442,-0.203179144067221,-0.203179144067221,-0.203179144067223,-2.20317914406722,-0.203179144067221
2026-07-01,3.66373598126302E-015,2.5,0,-1,0,0,-1,0.5,-0.5,1.5,0.5,0.5,0,-1,1,0,0,-1
2026-10-01,3.66373598126302E-015,1.5,4,1,1,3,1,0.5,0.5,-0.5,1.5,-0.5,1,1,0,2,0,1
2027-01-01,-0.242142857142855,-4.78887299576473,-6.78092513559669,-0.796820855932781,-1.59364171186556,-5.18728342373112,-0.796820855932781,-1.19523128389917,-0.39841042796639,-0.39841042796639,-1.39841042796639,-1.39841042796639,-1.59364171186556,-0.796820855932781,-0.796820855932781,-1.79682085593278,-1.79682085593278,-0.796820855932781
2027-04-01,4.44089209850063E-015,7.78887299576473,4.78092513559668,-1.20317914406722,1.59364171186556,3.18728342373112,-1.20317914406722,2.19523128389917,1.39841042796639,1.39841042796639,1.39841042796639,1.39841042796639,1.59364171186556,0.796820855932779,0.796820855932779,0.796820855932777,0.796820855932779,-1.20317914406722
2027-07-01,3.49720252756924E-015,2.5,5,1,1,4,1,0.5,0.5,-0.5,1.5,0.5,1,1,0,2,1,1
2027-10-01,3.21964677141295E-015,1.5,-1,-1,-1,0,-1,-0.5,0.5,0.5,-0.5,1.5,-1,0,0,-1,1,-1
2028-01-01,0.757857142857145,3.21112700423527,1.21907486440331,-0.796820855932781,0.40635828813444,0.812716576268876,-0.796820855932781,0.804768716100831,0.60158957203361,0.60158957203361,0.60158957203361,0.60158957203361,0.40635828813444,0.203179144067219,0.203179144067219,0.203179144067219,0.203179144067219,-0.796820855932781
2028-04-01,4.66293670342566E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-2.40635828813444,-0.812716576268883,-0.203179144067221,-2.30476871610083,-0.10158957203361,-0.10158957203361,-0.101589572033612,-0.10158957203361,-2.40635828813444,-0.203179144067221,-0.203179144067221,-0.203179144067223,-0.203179144067221,-0.203179144067221
2028-07-01,3.5527136788005E-015,-4.5,-2,1,0,-2,1,-0.5,-1.5,-0.5,-0.5,-1.5,0,-1,0,0,-1,1
2028-10-01,3.5527136788005E-015,-2,-7,-2,-2,-5,-2,-1,0,-1,0,0,-2,-1,-2,-1,-1,-2
2029-01-01,-0.242142857142856,2.21112700423527,5.21907486440331,1.20317914406722,0.40635828813444,4.81271657626888,1.20317914406722,-0.195231283899169,0.60158957203361,0.60158957203361,0.60158957203361,0.60158957203361,0.40635828813444,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722,1.20317914406722
2029-04-01,4.55191440096314E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-2.10158957203361,-0.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-2.20317914406722,-0.203179144067221,-0.203179144067223,-0.203179144067221,-0.203179144067221
2029-07-01,3.5527136788005E-015,-1,-6,-2,-1,-5,-2,0,0,-1,0,0,-1,-1,-2,-1,-1,-2
2029-10-01,3.83026943495679E-015,1.5,4,1,2,2,1,1.5,-0.5,0.5,-0.5,0.5,2,0,1,0,1,1
2030-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,-0.59364171186556,-0.187283423731124,0.203179144067219,-0.695231283899169,-0.89841042796639,0.10158957203361,0.10158957203361,0.10158957203361,-0.59364171186556,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219,0.203179144067219
2030-04-01,3.99680288865056E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626889,-0.203179144067221,-0.304768716100831,-0.10158957203361,-2.10158957203361,-0.101589572033612,-0.10158957203361,-0.406358288134442,-0.203179144067221,-2.20317914406722,-0.203179144067223,-0.203179144067221,-0.203179144067221
2030-07-01,3.5527136788005E-015,2.5,5,1,2,3,1,1.5,0.5,0.5,-0.5,0.5,2,1,1,0,1,1
2030-10-01,3.49720252756924E-015,-2,-2,0,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,0,-1,0
